lexid,filename,sentence,word
ctp3 pp.,mbh03_14544.xml,"['tat', 'SrutvA', 'vacanam', 'a', 'priyam', 'vAmadevaH', 'kroDa', 'pari', 'ita', 'AtmA', 'svayam', 'eva', 'rAjAnam', 'aBi', 'gamya', 'aSva', 'ArTam', 'aBi', 'acodayat']",ita
v1a,pt1771.xml,"['tat', 'aDunA', 'gacCAmi', 'tasya', 'priya', 'suhfdaH', 'ulUkasya', 'sakASam']",gacCAmi
v1a,pt687.xml,"['SanEH', 'SanEH', 'yAvat', 'A', 'gacCati', 'tAvat', 'AzAQaBUti', 'na', 'paSyati']",gacCati
vt5am,pt1656.xml,"['tyaktAH', 'ca', 'aByantarAH', 'yena', 'bAhyAH', 'ca', 'aByantarI', 'kftAH', 'saH', 'eva', 'mftyum', 'Apnoti', 'mUrKaH', 'caRqa', 'ravaH', 'yaTA']",mUrKaH
pp. ctp5,mbh12_26159.xml,"['tatra', 'tasya', 'anila', 'vyajana', 'kfta', 'paritozasya', 'sadyaH', 'vanaspatayaH', 'puzpa', 'SoBAm', 'na', 'darSitavantaH', 'iti', 'saH', 'etAn', 'SaSApa', 'na', 'sarva', 'kAlam', 'puzpavantaH', 'BavizyaTa', 'iti']",kfta
agent noun,pt68.xml,"['tasya', 'ca', 'dvO', 'maNgala', 'vfzaBO', 'DUH', 'voQArO', 'nandaka', 'saYjIvaka', 'nAmAnO', 'pARqura', 'aBra', 'sam', 'ni', 'kASO', 'suvarRa', 'kiNkiRI', 'pari', 'vfta', 'uraskO', 'tizWataH']",voQArO
adj_cdi,pt926.xml,"['BakzayitvA', 'bahUn', 'matsyAn', 'uttama', 'aDama', 'maDyamAn', 'atilOlyAt', 'bakaH', 'kaH', 'cit', 'mftaH', 'karkawaka', 'grahAt']",maDyamAn
noun ctp prAdi,pt658.xml,"['dur', 'mantrAt', 'nf', 'patiH', 'vi', 'naSyati', 'yatiH', 'saNgAt', 'sutaH', 'lAlanAt', 'vipraH', 'an', 'aDyayanAt', 'kulam', 'ku', 'tanayAt', 'SIlam', 'Kala', 'upAsanAt', 'mEtrI', 'ca', 'a', 'praRayAt', 'samfdDiH', 'a', 'nayAt', 'snehaH', 'pravAsa', 'ASrayAt', 'strI', 'madyAt', 'an', 'ava', 'IkzaRAt', 'api', 'kfziH', 'tyAgAt', 'pramAdAt', 'Danam']",mantrAt
pn ctp6,mbh12_13965.xml,"['apatya', 'utpAdanena', 'prajApatiH', 'iti']",prajApatiH
noun_ctp6,pt1312.xml,"['Bagavat', 'BaktAH', 'ca', 'tridaRqinaH', 'pravrajyAm', 'tyakzyanti']",BaktAH
noun_ctp6,pt1637.xml,"['tat', 'ca', 'smftvA', 'tat', 'vacanam', 'prati', 'padya', 'aBi', 'hitavatI']",vacanam
adj cpt na,mbh03_14451.xml,"['vanam', 'idam', 'udAram', 'an', 'udakam']",udakam
vi4a,pt1311.xml,"['yAni', 'ca', 'BawwAraka', 'AyatanAni', 'tAni', 'nAstikAH', 'vi', 'nASayizyanti']",nASayizyanti
vi4a,pt1236.xml,"['yAsyati', 'sat', 'jana', 'hastam', 'ramayizyati', 'tam', 'Bavet', 'ca', 'nirdozA', 'ut', 'mAdayitayA', 'kaviH', 'tAmyati', 'kaTayA', 'duhitrA', 'iva']",tAmyati
gerundive_ya_cau,pt1226.xml,"['kim', 'cit', 'vi', 'jYapyam', 'asti']",jYapyam
cd,mbh12_25998.xml,"['veda', 'purARa', 'itihAsa', 'prAmARyAt', 'nArAyaRa', 'muKa', 'ut', 'gatAH', 'sarva', 'AtmAnaH', 'sarva', 'kartAraH', 'sarva', 'BAvanAH', 'ca', 'brAhmaRAH']",purARa
cd,mbh12_26052.xml,"['aTa', 'daDIcaH', 'taTA', 'eva', 'a', 'vimanAH', 'suKa', 'duHKa', 'samaH', 'mahA', 'yogI', 'AtmAnam', 'sam', 'DAya', 'SarIra', 'parityAgam', 'cakAra']",duHKa
num,pt1095.xml,"['Satam', 'ekaH', 'api', 'sam', 'Datte', 'prAkAra', 'sTaH', 'DanuH', 'DaraH', 'tasmAt', 'durgam', 'pra', 'SaMsanti', 'nIti', 'SAstra', 'vicakzaRAH']",Satam
ppp_caus,pt52.xml,"['dAkziRAtyezu', 'jana', 'padezu', 'purandarapurasya', 'fdDi', 'sarva', 'guRa', 'sam', 'pannam', 'pfTivyAH', 'cUqA', 'maRi', 'ratna', 'BUtam', 'kElAsa', 'SiKara', 'Akfti', 'viviDa', 'yantra', 'praharaRa', 'AcaraRa', 'pari', 'pUrRa', 'go', 'pura', 'awwAlakam', 'visaNkawa', 'utkawa', 'dfQa', 'pariGa', 'kapAwa', 'toraRa', 'argala', 'upagata', 'indra', 'kIla', 'vipula', 'dvAram', 'su', 'vi', 'hita', 'SfNgAwaka', 'catuzpaTa', 'prati', 'sTita', 'an', 'eka', 'devatA', 'Ayatanam', 'pariKA', 'pari', 'karita', 'ut', 'Srita', 'hima', 'giri', 'sadfSa', 'AkAra', 'prAkAra', 'valaya', 'pari', 'vezwitam', 'mahilA', 'ropyam', 'nAma', 'nagaram']",karita
vt5a 9am,pt1570.xml,"['sa', 'snigDaH', 'vyasanAt', 'ni', 'vArayati', 'yaH', 'tat', 'karma', 'yat', 'nirmalam', 'sA', 'strI', 'yA', 'anu', 'viDAyinI', 'sa', 'matimAn', 'yaH', 'sadBiH', 'aBi', 'arcyate', 'sA', 'SrIH', 'yA', 'na', 'madam', 'karoti', 'sa', 'suKI', 'yaH', 'tfzRayA', 'na', 'Uhyate', 'tat', 'mitram', 'yat', 'a', 'yantraRam', 'sa', 'puruzaH', 'yaH', 'Kidyate', 'na', 'Apadi']",vArayati
ctp upapada,mbh12_25970.xml,"['mantra', 'vAdaH', 'api', 'hi', 'Bavati']",vAdaH
ctp upapada,mbh12_13903.xml,"['brahma', 'cArI', 'na', 'kAma', 'suKezu', 'AtmAnam', 'ava', 'daDAti']",cArI
pron_p2,pt656.xml,"['yat', 'kAraRam', 'niHsaNgatA', 'yatInAm', 'pra', 'Sasyate', 'tava', 'mama', 'api', 'ca']",tava
pron_p2,pt1643.xml,"['mada', 'Srama', 'nidrA', 'parIta', 'kAyaH', 'yadA', 'nf', 'patiH', 'Bavati', 'tadA', 'niBftam', 'pAdayoH', 'tvayA', 'daMzwavyaH', 'etO', 'deSa', 'kAlO']",tvayA
pfap,pt1812.xml,"['siMhEH', 'paYjara', 'yantraRA', 'pariBava', 'prasnAna', 'dIna', 'AnanEH', 'nAgEH', 'aNkuSa', 'Binna', 'mastaka', 'puwEH', 'mantra', 'a', 'lasEH', 'pannagEH', 'vidvadBiH', 'ca', 'nirASraya', 'vyasaniBiH', 'SUrEH', 'ca', 'BAgya', 'kzatEH', 'kAlaH', 'krIqanakEH', 'iva', 'Atma', 'rucitEH', 'preNKolayan', 'krIqati']",vidvadBiH
adj_comp,pt1445.xml,"['kiyantam', 'api', 'aDvAnam', 'gatvA', 'yaTA', 'Sakti', 'kam', 'api', 'aSana', 'upAyam', 'kftvA', 'drutataram', 'punaH', 'A', 'gacCa']",drutataram
adj_comp,pt1068.xml,"['svAmin', 'adya', 'samasta', 'mfgEH', 'jAti', 'krameRa', 'prastAvam', 'vi', 'jYAya', 'laGutarasya', 'tarasya', 'mama', 'tataH', 'paYca', 'SaSakEH', 'saha', 'aham', 'pra', 'IzitaH']",laGutarasya
noun_cds,pt707.xml,"['aham', 'tava', 'kfte', 'praBUtam', 'madya', 'mAMsam', 'A', 'nezyAmi', 'iti']",mAMsam
noun_cds,pt1252.xml,"['tataH', 'tu', 'rAtrO', 'niBftaH', 'BUtvA', 'rAjA', 'sa', 'kalatraH', 'vAtAyana', 'sTaH', 'gagana', 'ni', 'veSita', 'dfzwiH', 'yAvat', 'tizWati', 'tAvat', 'garuqa', 'A', 'rUQam', 'SaNKa', 'cakra', 'gadA', 'hastam', 'yaTA', 'ucita', 'AkASAt', 'ava', 'tarantam', 'apaSyat']",hastam
prap[1],pt1612.xml,"['evam', 'ca', 'tasyAH', 'tatra', 'vasantyAH', 'quRqukaH', 'nAma', 'matkuRaH', 'vAyu', 'pra', 'IritaH', 'tasmin', 'Sayane', 'patitaH']",vasantyAH
prap[1],pt1770.xml,"['tizWan', 'aham', 'iha', 'AvAse', 'vfdDI', 'BUtaH', 'na', 'ca', 'anyAm', 'aham', 'kAm', 'cit', 'api', 'diSam', 'jAnAmi']",tizWan
adv_other,pt584.xml,"['araRya', 'DarmAt', 'vi', 'yojya', 'grAma', 'Darmezu', 'ni', 'yojitaH', 'kim', 'bahunA', 'prati', 'aham', 'saYjIvaka', 'piNgalakO', 'kevalam', 'rahasyam', 'miTaH', 'mantrayete']",aham
noun_pn_cbv,pt1969.xml,"['aTa', 'tatra', 'vane', 'vimalaH', 'nAma', 'siMhaH', 'prati', 'vasati', 'sma']",vimalaH
noun_pn_cbv,pt1045.xml,"['aTa', 'tat', 'vacaH', 'sam', 'A', 'karRya', 'manda', 'matiH', 'Aha']",matiH
adh,mbh12_13948.xml,"['tatra', 'guru', 'kula', 'vAsam', 'eva', 'tAvat', 'praTamam', 'ASramam', 'uda', 'A', 'haranti']",praTamam
 ctp6,mbh12_26165.xml,"['etat', 'ca', 'te', 'toyam', 'vaqavAmuKa', 'saYjYitena', 'pIyamAnam', 'maDuram', 'Bavizyati']",saYjYitena
 ctp6,mbh12_26166.xml,"['tat', 'etat', 'adya', 'api', 'vaqavAmuKa', 'saYjYitena', 'anu', 'vartinA', 'toyam', 'sAmudram', 'pIyate']",saYjYitena
ppf_actn,pt530.xml,"['tat', 'SrutvA', 'dantilakaH', 'cintayAm', 'Asa']",cintayAm
ppf_actn,pt666.xml,"['aTa', 'evam', 'gacCati', 'kAle', 'AzAQaBUtiH', 'cintayAm', 'Asa']",cintayAm
